,adr
18678,101.993805
18679,115.889824
18680,200.08612
18681,76.66436
18682,169.82755
18683,46.423584
18684,46.423584
18685,145.43207
18686,72.51781
18687,94.68727
18688,94.68727
18689,88.88307
18690,88.88307
18691,134.48184
18692,112.41343
18693,121.75509
18694,93.61476
18695,93.79906
18696,159.01944
18697,143.12231
18698,122.912285
18699,108.74844
18700,85.98033
18701,76.68927
18702,241.71504
18703,96.07086
18704,108.69135
18705,63.92835
18706,106.16167
18707,93.79906
18708,95.34974
18709,125.46985
18710,162.82205
18711,90.52319
18712,102.65473
18713,70.86479
18714,86.08716
18715,79.38879
18716,57.333733
18717,87.59666
18718,88.59874
18719,87.59666
18720,162.39783
18721,11.541914
18722,19.538086
18723,71.56825
18724,81.26136
18725,171.8186
18726,127.30286
18727,88.93661
18728,235.71925
18729,126.558014
18730,38.85135
18731,11.541914
18732,34.23292
18733,39.106514
18734,130.30264
18735,93.79906
18736,224.63731
18737,102.864975
18738,93.79906
18739,108.03676
18740,158.01225
18741,63.392742
18742,125.24597
18743,93.79906
18744,88.87631
18745,149.16452
18746,81.45812
18747,93.79906
18748,93.79906
18749,109.7755
18750,102.864975
18751,93.79906
18752,96.98004
18753,103.87185
18754,82.06702
18755,78.15675
18756,97.49302
18757,157.41663
18758,98.81478
18759,119.54995
18760,78.427925
18761,89.93224
18762,89.49489
18763,138.30125
18764,96.98004
18765,52.769943
18766,76.52624
18767,109.530815
18768,95.048965
18769,192.04156
18770,109.530815
18771,68.21363
18772,95.048965
18773,116.35671
18774,103.20543
18775,57.763557
18776,109.530815
18777,95.048965
18778,150.50288
18779,118.16728
18780,116.35671
18781,116.35671
18782,68.21363
18783,109.530815
18784,82.61279
18785,94.63409
18786,73.15113
18787,109.530815
18788,109.530815
18789,80.631096
18790,108.84163
18791,89.50693
18792,105.889404
18793,70.859955
18794,99.81348
18795,67.98644
18796,46.285698
18797,73.15113
18798,79.56089
18799,79.56089
18800,82.05022
18801,82.05022
18802,78.28356
18803,127.96318
18804,75.28938
18805,67.98644
18806,118.16728
18807,67.98644
18808,116.35671
18809,80.631096
18810,96.29596
18811,95.048965
18812,116.35671
18813,192.04156
18814,116.35671
18815,116.35671
18816,62.149677
18817,118.16728
18818,85.57373
18819,125.8693
18820,95.048965
18821,150.51216
18822,118.16728
18823,94.15405
18824,116.35671
18825,109.530815
18826,116.35671
18827,68.79998
18828,155.68617
18829,131.28326
18830,79.92291
18831,96.29596
18832,96.743546
18833,61.468533
18834,112.01159
18835,97.97848
18836,120.40116
18837,109.530815
18838,109.530815
18839,116.35671
18840,116.522316
18841,101.53701
18842,116.35671
18843,98.438354
18844,68.65108
18845,79.235176
18846,76.52311
18847,134.48112
18848,84.14165
18849,61.15209
18850,63.09685
18851,97.4566
18852,105.889404
18853,147.76237
18854,58.69515
18855,66.17486
18856,63.09685
18857,91.52007
18858,79.81807
18859,96.56632
18860,126.625275
18861,93.61476
18862,143.90439
18863,139.41512
18864,82.16521
18865,135.67145
18866,96.29659
18867,87.39858
18868,93.61476
18869,116.187965
18870,82.43875
18871,59.553696
18872,32.45761
18873,92.108086
18874,85.271095
18875,171.53258
18876,80.091225
18877,155.91463
18878,149.8642
18879,125.269035
18880,188.34555
18881,163.5446
18882,101.64689
18883,51.42835
18884,125.269035
18885,100.91917
18886,115.375404
18887,67.75878
18888,68.66321
18889,69.30525
18890,169.30972
18891,75.70448
18892,99.435074
18893,131.17314
18894,149.88777
18895,46.188274
18896,114.795334
18897,134.39284
18898,83.33507
18899,108.723236
18900,125.02397
18901,136.4931
18902,155.29434
18903,95.34974
18904,130.09428
18905,164.39232
18906,39.607975
18907,98.51514
18908,39.635487
18909,88.96367
18910,132.95773
18911,89.342476
18912,114.196396
18913,92.7092
18914,84.100586
18915,207.27219
18916,203.60175
18917,103.97899
18918,184.09985
18919,89.72763
18920,95.43126
18921,188.62991
18922,124.94484
18923,118.12918
18924,106.801796
18925,110.42251
18926,110.496056
18927,91.37805
18928,137.95174
18929,166.54852
18930,104.826454
18931,177.09853
18932,98.14214
18933,68.48927
18934,101.86138
18935,200.48381
18936,51.629845
18937,104.66023
18938,71.13254
18939,72.51781
18940,115.44445
18941,149.67982
18942,-19.87685
18943,-3.0082154
18944,115.78612
18945,0.8359394
18946,99.82128
18947,124.208916
18948,130.30254
18949,123.10757
18950,110.14992
18951,151.80411
18952,135.15239
18953,118.49753
18954,101.815834
18955,83.85563
18956,147.65918
18957,147.65918
18958,114.16973
18959,92.983604
18960,128.20963
18961,126.023155
18962,206.9916
18963,61.001076
18964,82.76224
18965,44.71343
18966,81.85876
18967,80.694756
18968,98.14214
18969,113.450745
18970,102.4778
18971,111.92085
18972,128.66774
18973,98.14214
18974,175.33086
18975,101.77746
18976,88.406525
18977,145.00903
18978,102.69787
18979,119.63804
18980,88.406525
18981,117.10506
18982,169.68
18983,43.18819
18984,130.1232
18985,281.08746
18986,165.7012
18987,126.81956
18988,122.470955
18989,162.36551
18990,168.95383
18991,157.67896
18992,79.831276
18993,66.04915
18994,79.831276
18995,79.831276
18996,79.831276
18997,134.23053
18998,127.498886
18999,128.70345
19000,148.65927
19001,120.01753
19002,91.4591
19003,99.56476
19004,108.992424
19005,132.78203
19006,126.36121
19007,121.82906
19008,44.33936
19009,134.45496
19010,93.61828
19011,136.78537
19012,124.620415
19013,65.48133
19014,79.831276
19015,102.12554
19016,126.86272
19017,141.51175
19018,112.26355
19019,77.63792
19020,137.69472
19021,164.7759
19022,134.23053
19023,122.769646
19024,79.831276
19025,104.309364
19026,141.04605
19027,136.57611
19028,79.831276
19029,79.831276
19030,79.831276
19031,79.831276
19032,129.67834
19033,79.831276
19034,79.831276
19035,79.831276
19036,102.43726
19037,71.96744
19038,79.831276
19039,135.43036
19040,124.528595
19041,79.831276
19042,79.831276
19043,79.831276
19044,79.831276
19045,79.831276
19046,112.33622
19047,79.831276
19048,104.309364
19049,102.99106
19050,87.955215
19051,118.36101
19052,124.50916
19053,145.98924
19054,171.22684
19055,134.45496
19056,139.65161
19057,115.1277
19058,139.71144
19059,137.09737
19060,115.46325
19061,134.23053
19062,118.60942
19063,134.69165
19064,140.83684
19065,44.40037
19066,134.23053
19067,132.43022
19068,121.82906
19069,111.25565
19070,79.831276
19071,72.67623
19072,71.87694
19073,79.831276
19074,104.87036
19075,79.831276
19076,143.81319
19077,79.831276
19078,98.677444
19079,135.57623
19080,134.23053
19081,115.1277
19082,157.18138
19083,230.08109
19084,104.32518
19085,82.582985
19086,106.04112
19087,85.90698
19088,110.08954
19089,146.88382
19090,55.088345
19091,143.9926
19092,104.24544
19093,128.48636
19094,143.17117
19095,138.50015
19096,123.15475
19097,73.009964
19098,73.009964
19099,147.334
19100,158.41963
19101,75.976074
19102,176.68095
19103,178.87508
19104,93.66446
19105,130.94867
19106,187.85315
19107,84.22499
19108,48.906673
19109,49.284332
19110,132.3626
19111,83.19412
19112,128.48636
19113,177.68832
19114,150.63257
19115,152.94142
19116,159.21027
19117,110.23243
19118,153.88869
19119,139.85619
19120,133.9302
19121,85.21633
19122,130.67989
19123,107.34863
19124,106.18935
19125,137.6575
19126,110.17992
19127,121.82906
19128,96.13399
19129,86.18906
19130,105.84327
19131,152.67328
19132,211.07246
19133,81.67846
19134,86.18906
19135,79.814964
19136,79.814964
19137,131.60022
19138,85.048996
19139,105.23236
19140,136.76207
19141,108.119675
19142,111.25565
19143,147.98087
19144,110.32513
19145,84.011246
19146,94.13719
19147,123.23054
19148,139.65161
19149,81.26271
19150,103.45855
19151,96.53509
19152,120.44816
19153,103.35631
19154,132.54482
19155,145.95146
19156,128.28143
19157,96.81247
19158,145.80806
19159,145.95146
19160,123.12712
19161,136.07462
19162,106.18935
19163,99.087395
19164,117.77411
19165,60.728985
19166,86.33898
19167,74.71574
19168,67.65649
19169,49.745857
19170,58.071365
19171,54.35599
19172,51.499355
19173,120.025505
19174,131.46056
19175,52.32401
19176,48.25662
19177,139.97495
19178,60.273876
19179,120.89851
19180,143.74498
19181,115.82009
19182,77.13571
19183,130.81148
19184,198.49559
19185,124.13175
19186,105.37889
19187,60.273876
19188,54.263237
19189,77.13571
19190,135.62375
19191,60.273876
19192,134.95374
19193,130.67989
19194,77.57239
19195,65.44347
19196,110.2039
19197,92.71711
19198,84.83688
19199,138.53934
19200,80.91698
19201,94.79569
19202,94.79569
19203,93.104614
19204,149.31917
19205,122.69651
19206,117.023674
19207,95.865776
19208,138.05272
19209,145.54604
19210,138.76175
19211,63.394104
19212,111.33125
19213,72.39305
19214,84.83688
19215,93.12002
19216,120.32834
19217,124.29322
19218,90.48702
19219,117.82438
19220,106.67657
19221,148.19844
19222,138.14142
19223,97.74825
19224,122.4567
19225,123.4534
19226,60.692665
19227,80.91698
19228,110.177345
19229,45.22739
19230,124.29322
19231,115.11713
19232,163.12878
19233,125.139626
19234,64.53892
19235,104.807365
19236,110.18935
19237,140.80583
19238,184.29568
19239,100.66865
19240,171.02666
19241,107.196526
19242,107.196526
19243,113.68698
19244,104.67272
19245,121.95725
19246,63.394104
19247,129.63882
19248,98.2546
19249,99.794754
19250,84.93695
19251,99.0793
19252,128.21626
19253,87.21095
19254,148.18182
19255,93.85561
19256,139.21242
19257,188.54446
19258,89.086914
19259,147.31837
19260,150.9645
19261,73.75882
19262,109.00826
19263,106.49355
19264,122.32131
19265,256.60117
19266,87.35185
19267,79.71006
19268,115.26471
19269,113.67944
19270,179.05048
19271,102.06206
19272,132.35704
19273,150.9645
19274,110.05138
19275,85.24411
19276,95.68174
19277,133.16263
19278,95.68261
19279,56.602264
19280,125.19589
19281,158.72844
19282,73.8667
19283,86.31839
19284,158.47491
19285,73.8667
19286,95.68261
19287,131.3647
19288,116.16819
19289,158.72844
19290,131.06679
19291,121.12389
19292,114.20105
19293,113.19547
19294,178.94402
19295,138.58047
19296,178.94402
19297,102.4592
19298,98.2546
19299,133.16263
19300,94.32773
19301,138.58047
19302,105.08405
19303,139.22649
19304,130.73198
19305,103.40453
19306,89.96777
19307,198.28174
19308,117.03334
19309,95.845795
19310,147.61652
19311,125.742386
19312,144.94873
19313,62.427696
19314,105.343666
19315,175.10857
19316,140.39693
19317,118.10427
19318,114.825775
19319,145.6388
19320,134.81697
19321,115.58828
19322,140.31786
19323,144.70522
19324,212.5079
19325,96.22634
19326,93.25762
19327,137.64494
19328,137.64494
19329,50.47182
19330,89.10403
19331,110.02585
19332,137.56276
19333,115.49576
19334,84.47455
19335,61.392467
19336,123.26315
19337,162.32239
19338,65.47632
19339,171.85393
19340,35.614536
19341,100.60598
19342,87.47083
19343,131.32573
19344,128.75768
19345,97.781906
19346,129.94395
19347,124.9041
19348,106.56555
19349,123.8043
19350,213.59966
19351,137.86366
19352,97.013214
19353,118.142456
19354,146.63461
19355,168.16734
19356,112.69808
19357,98.927345
19358,72.5972
19359,87.530846
19360,87.530846
19361,63.935844
19362,98.25425
19363,99.932526
19364,131.12453
19365,74.11251
19366,103.10893
19367,118.388054
19368,118.388054
19369,163.55667
19370,126.81579
19371,118.21303
19372,84.091156
19373,105.934975
19374,110.55125
19375,107.19426
19376,63.26578
19377,115.44235
19378,110.889656
19379,135.23814
19380,63.26578
19381,99.73715
19382,102.41482
19383,127.918304
19384,111.4063
19385,103.61265
19386,87.62809
19387,71.459015
19388,110.18469
19389,121.79955
19390,126.122505
19391,115.89101
19392,109.632256
19393,78.89194
19394,83.33579
19395,63.911255
19396,128.32112
19397,122.22376
19398,128.74532
19399,68.38565
19400,97.93046
19401,86.05298
19402,118.57116
19403,65.98461
19404,88.56199
19405,97.8753
19406,147.22865
19407,102.42855
19408,102.42855
19409,105.690346
19410,116.51758
19411,64.22572
19412,85.0745
19413,59.846336
19414,128.18604
19415,112.65924
19416,67.683235
19417,100.93219
19418,90.630516
19419,132.15385
19420,136.4739
19421,155.36473
19422,143.01321
19423,116.45271
19424,137.53905
19425,110.03374
19426,72.29574
19427,143.5365
19428,93.35403
19429,97.8753
19430,211.41512
19431,167.32137
19432,28.628412
19433,28.628412
19434,60.526295
19435,28.628412
19436,28.628412
19437,28.628412
19438,28.628412
19439,96.686714
19440,122.416885
19441,126.46119
19442,95.22636
19443,154.92432
19444,119.48924
19445,152.4669
19446,55.177467
19447,61.593067
19448,78.53774
19449,110.38246
19450,67.44691
19451,98.17491
19452,61.593067
19453,69.312126
19454,35.896564
19455,28.628412
19456,167.47665
19457,112.19862
19458,28.628412
19459,140.86263
19460,119.66841
19461,57.52415
19462,136.1654
19463,113.758934
19464,38.490135
19465,86.05298
19466,111.92169
19467,120.67868
19468,52.284824
19469,137.18939
19470,75.69907
19471,117.36917
19472,117.36917
19473,76.077286
19474,124.400276
19475,137.40045
19476,35.896564
19477,60.08897
19478,152.23343
19479,120.04226
19480,28.628412
19481,28.628412
19482,96.686714
19483,75.758766
19484,95.298004
19485,91.106125
19486,114.82802
19487,109.99417
19488,51.288094
19489,110.1715
19490,114.82802
19491,58.812878
19492,96.89897
19493,112.21373
19494,88.26668
19495,132.71584
19496,65.04905
19497,246.75404
19498,122.77955
19499,102.60678
19500,79.071526
19501,78.95848
19502,129.48781
19503,99.47168
19504,86.76248
19505,109.00673
19506,80.833206
19507,79.8725
19508,96.869675
19509,137.34196
19510,137.34196
19511,80.833206
19512,118.45726
19513,150.83356
19514,134.79883
19515,110.08954
19516,90.09639
19517,174.23096
19518,132.041
19519,108.32742
19520,35.97912
19521,117.38819
19522,144.8144
19523,187.08553
19524,84.262634
19525,112.52562
19526,135.91565
19527,94.11948
19528,65.607704
19529,153.43799
19530,48.3225
19531,157.67096
19532,57.256714
19533,87.72293
19534,128.07855
19535,146.70847
19536,100.439644
19537,60.716972
19538,110.26582
19539,124.906334
19540,131.69044
19541,67.68961
19542,110.465675
19543,146.70847
19544,91.11676
19545,115.89101
19546,80.31251
19547,107.67441
19548,139.81697
19549,145.01953
19550,50.166462
19551,67.00877
19552,102.60678
19553,82.49895
19554,114.89999
19555,83.23937
19556,136.16551
19557,145.96317
19558,180.05434
19559,108.29508
19560,143.56015
19561,65.61383
19562,62.455128
19563,27.271498
19564,67.699234
19565,25.425846
19566,67.699234
19567,67.699234
19568,67.699234
19569,65.47632
19570,44.40494
19571,67.699234
19572,67.699234
19573,67.699234
19574,114.3544
19575,164.96542
19576,224.46959
19577,112.733795
19578,112.733795
19579,90.36974
19580,67.699234
19581,67.699234
19582,67.699234
19583,29.268206
19584,67.699234
19585,67.699234
19586,67.699234
19587,67.699234
19588,67.699234
19589,67.699234
19590,67.699234
19591,67.699234
19592,67.699234
19593,109.33323
19594,93.35614
19595,29.268206
19596,108.02578
19597,67.699234
19598,57.024414
19599,67.699234
19600,67.699234
19601,87.98686
19602,67.699234
19603,29.268206
19604,84.5778
19605,111.95387
19606,124.6726
19607,183.71095
19608,29.268206
19609,124.6726
19610,29.268206
19611,104.428925
19612,78.904015
19613,67.699234
19614,27.271498
19615,25.798494
19616,108.16541
19617,134.9691
19618,124.79201
19619,104.80469
19620,78.84845
19621,144.5709
19622,90.103035
19623,89.01274
19624,121.04543
19625,118.29566
19626,119.854034
19627,142.13701
19628,73.33461
19629,103.24604
19630,83.48008
19631,74.92034
